dataset,class,group,trial_id,selected_frame_index,stability_score,pc1,pc2
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235640.csv,18,23.271517,-0.747577,7.355181
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235641.csv,18,22.344820,-0.771392,7.384637
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235642.csv,14,23.114727,-0.728519,7.286706
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235643.csv,7,22.459511,-0.756272,7.403826
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235645.csv,3,20.970673,-0.812441,7.306155
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235646.csv,20,23.522961,-0.735218,7.376743
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235647.csv,11,22.980858,-0.748277,7.495924
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235649.csv,5,23.177179,-0.725711,7.416252
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235656.csv,7,22.140108,-0.338873,3.152280
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235657.csv,13,22.511398,-0.240402,3.160533
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235659.csv,6,23.863279,-0.259792,3.123371
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235700.csv,1,23.572620,-0.212425,3.234835
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235702.csv,20,23.623861,-0.221286,3.407865
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235703.csv,14,23.340965,-0.231296,3.469548
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235705.csv,15,23.282133,-0.114021,3.245339
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235707.csv,6,22.919811,-0.200405,3.351794
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235709.csv,4,23.715368,-0.204218,3.521287
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235710.csv,13,23.505030,-0.163490,3.433298
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235711.csv,6,23.091314,-0.213335,3.475700
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235713.csv,10,23.373098,-0.181834,3.460876
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235714.csv,1,22.170109,-0.184595,3.449484
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235715.csv,13,22.971546,-0.148325,3.451919
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235717.csv,21,23.036400,-0.188810,3.477248
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235722.csv,21,22.205582,3.043089,2.630836
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235724.csv,22,23.412249,3.126000,2.515824
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235725.csv,20,22.599829,3.193193,2.498709
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235726.csv,14,22.783409,3.106711,2.494272
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235728.csv,13,24.274298,3.191612,2.552309
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235729.csv,17,23.335842,3.237104,2.626424
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235730.csv,21,23.264082,3.242034,2.567575
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235731.csv,2,23.359297,3.260880,2.422627
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235732.csv,18,22.999249,3.256927,2.563191
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235733.csv,12,22.511827,3.197395,2.468443
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235734.csv,2,22.579260,3.206619,2.541049
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235739.csv,21,19.741404,8.992345,1.561193
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235740.csv,4,22.127666,9.560725,1.406226
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235742.csv,1,21.569395,9.618369,1.267907
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235743.csv,17,22.997953,9.826476,1.316015
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235748.csv,6,21.728968,10.203131,1.499200
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235749.csv,21,22.627174,10.245169,1.460325
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235751.csv,17,23.350580,10.218299,1.512542
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235752.csv,16,23.477379,10.292445,1.457087
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235753.csv,14,22.866003,10.399300,1.512665
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235754.csv,17,22.751118,10.246322,1.408165
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235755.csv,19,23.204245,10.441084,1.419178
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235757.csv,12,22.757759,10.432710,1.438583
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235758.csv,7,21.918060,10.483362,1.499402
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235759.csv,18,23.280853,10.472136,1.556369
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235800.csv,15,23.540274,10.530263,1.370556
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235801.csv,12,21.267578,10.657418,1.438869
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235803.csv,6,20.890940,10.408834,0.899312
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235805.csv,9,18.833881,11.725545,0.885010
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235806.csv,8,20.679508,13.021543,0.879456
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235807.csv,7,19.875202,13.420598,0.882125
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235809.csv,11,20.640717,15.224908,0.723873
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235810.csv,2,20.561283,15.823483,0.818472
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235812.csv,3,21.388750,15.564024,0.745457
tactile,200ml,tactile_200ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235813.csv,12,22.570560,15.806435,0.645010
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220358.csv,20,23.265051,-0.334170,12.709357
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220359.csv,1,21.062822,-0.478047,12.642420
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220400.csv,17,23.298332,-0.377470,12.875385
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220401.csv,22,23.112896,-0.459251,12.829630
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220402.csv,12,22.782921,-0.457400,12.788630
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220404.csv,1,23.305721,-0.407911,12.884461
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220405.csv,2,22.379580,-0.440915,12.913437
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220406.csv,2,23.734478,-0.362084,12.915413
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220407.csv,5,23.612989,-0.468155,12.912619
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220408.csv,6,22.526197,-0.478646,12.961811
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220410.csv,14,23.667774,-0.418987,12.964832
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220411.csv,3,23.609365,-0.448141,12.959967
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220412.csv,8,24.260992,-0.440730,12.961349
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220417.csv,10,22.929470,-0.386484,8.508963
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220419.csv,19,22.435032,-0.303841,8.600573
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220420.csv,4,23.294847,-0.348428,8.558422
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220424.csv,5,23.234474,-0.291485,8.781829
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220425.csv,13,23.342361,-0.344473,8.901837
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220426.csv,21,22.472958,-0.390995,8.869064
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220427.csv,7,23.995636,-0.364952,8.806262
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220429.csv,14,23.292757,-0.361404,8.773417
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220430.csv,17,22.916111,-0.275285,8.871799
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220431.csv,12,23.071920,-0.367258,8.905122
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220432.csv,2,23.719450,-0.308080,8.910773
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220436.csv,11,20.893400,0.493251,8.460514
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220437.csv,8,21.727839,0.314437,9.136114
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220439.csv,5,21.535803,0.353833,9.156897
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220440.csv,22,23.214197,0.384571,9.293640
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220441.csv,11,21.359043,0.396978,9.324618
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220442.csv,21,23.676477,0.313244,9.498025
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220446.csv,11,19.568399,4.289026,3.542248
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220448.csv,8,21.306473,4.437499,3.539868
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220449.csv,16,21.588169,4.945939,3.397296
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220450.csv,3,20.992384,4.746876,3.591453
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220451.csv,9,22.076822,4.912352,3.591868
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220452.csv,3,21.799433,4.798226,3.485537
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220453.csv,16,20.592606,5.019506,3.585620
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220454.csv,19,21.818863,5.095044,3.628357
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220456.csv,4,22.933701,5.116794,3.471684
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220457.csv,3,20.630749,5.128286,3.575848
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220458.csv,11,20.986555,5.259529,3.690907
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220459.csv,6,21.753349,5.393445,3.683173
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220500.csv,17,21.459949,5.308165,3.669314
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220501.csv,21,19.372118,6.342991,4.072124
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220504.csv,21,21.087341,9.216022,5.062788
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220505.csv,11,22.004051,9.281739,5.151111
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220507.csv,9,22.208141,9.572958,5.178871
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220508.csv,12,22.688667,9.657579,5.314290
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220510.csv,18,19.376591,10.253983,3.646477
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220512.csv,15,21.279243,10.730800,3.757502
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220515.csv,4,22.124344,11.033640,3.755495
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220516.csv,8,22.645962,11.252903,3.790786
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220518.csv,20,21.747370,11.253961,3.724235
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220522.csv,3,21.914515,5.557062,3.454960
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220524.csv,15,22.762571,5.845413,3.558096
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220525.csv,3,23.497694,5.917079,3.572812
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220526.csv,13,22.526182,5.973553,3.570404
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220528.csv,1,22.902653,5.911338,3.570587
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220538.csv,22,22.541441,-4.250921,-6.881448
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220539.csv,20,23.187723,-4.259663,-6.786767
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220540.csv,0,23.161652,-4.342278,-6.855865
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220542.csv,15,22.607817,-4.387441,-6.924965
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220543.csv,0,21.824841,-4.401652,-6.938097
tactile_test,15ml,tactile_test_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile_test\idw4\15ml\VET6_8chips_raw_stream_20260527_220549.csv,4,20.554129,-3.863222,-6.827513
