Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
245,27153,11854,27151,11863,26913,11859,27083,11848,27174,11838,27133,11846,27140,11762,27162,11863
246,19023,11856,19024,11863,18845,11859,18973,11848,19042,11840,19009,11849,19015,11764,19031,11863
247,14646,11853,14659,11859,14708,11856,14674,11845,14659,11836,14651,11844,14657,11759,14668,11861
248,18456,11853,18478,11857,18695,11853,18542,11841,18464,11836,18474,11841,18480,11758,18488,11856
249,26346,11849,26374,11854,26635,11849,26453,11839,26359,11834,26370,11839,26377,11752,26390,11856
250,32767,11852,32767,11854,32767,11852,32767,11839,32767,11835,32767,11840,32767,11755,32767,11855
251,32767,11857,32767,11862,32767,11857,32767,11846,32767,11839,32767,11847,32767,11759,32767,11861
252,32767,11857,32767,11863,32767,11862,32767,11850,32767,11839,32767,11849,32767,11764,32767,11866
253,32767,11858,32767,11864,32767,11862,32767,11848,32767,11840,32767,11849,32767,11764,32767,11867
254,26755,11855,26754,11864,26521,11862,26691,11849,26781,11840,26737,11849,26746,11765,26764,11865
255,18760,11858,18763,11866,18593,11861,18716,11849,18783,11841,18750,11852,18758,11766,18770,11868
256,14619,11853,14635,11860,14689,11855,14650,11846,14630,11837,14625,11846,14630,11760,14642,11862
257,18394,11856,18416,11857,18631,11853,18479,11841,18400,11836,18409,11844,18415,11756,18422,11859
258,26368,11851,26390,11858,26652,11852,26471,11841,26376,11835,26385,11840,26393,11755,26404,11857
259,32767,11851,32767,11854,32767,11852,32767,11841,32767,11836,32767,11841,32767,11754,32767,11856
260,32767,11856,32767,11860,32767,11855,32767,11844,32767,11839,32767,11846,32767,11759,32767,11862
261,32767,11854,32767,11860,32767,11859,32767,11844,32767,11837,32767,11846,32767,11760,32767,11859
262,32767,11861,32767,11868,32767,11862,32767,11850,32767,11844,32767,11851,32767,11766,32767,11869
263,26081,11858,26077,11866,25842,11865,26013,11850,26103,11842,26061,11852,26071,11766,26087,11865
264,18177,11858,18180,11863,18019,11862,18133,11849,18195,11838,18166,11849,18174,11765,18184,11867
265,14613,11853,14625,11857,14702,11850,14649,11841,14623,11836,14618,11842,14628,11758,14636,11858
266,19005,11856,19028,11858,19252,11853,19094,11843,19014,11838,19022,11846,19028,11758,19036,11859
267,27016,11854,27038,11859,27302,11850,27117,11842,27025,11837,27033,11845,27043,11758,27053,11856
268,32767,11858,32767,11859,32767,11856,32767,11844,32767,11840,32767,11846,32767,11758,32767,11862
269,32767,11854,32767,11860,32767,11854,32767,11844,32767,11838,32767,11843,32767,11759,32767,11859
270,32767,11856,32767,11862,32767,11860,32767,11847,32767,11840,32767,11849,32767,11761,32767,11864
271,32767,11860,32767,11868,32767,11862,32767,11851,32767,11842,32767,11852,32767,11768,32767,11866
272,25707,11862,25703,11867,25469,11865,25639,11853,25728,11846,25685,11855,25695,11767,25713,11870
273,17805,11856,17804,11866,17655,11863,17762,11849,17821,11840,17792,11852,17798,11766,17813,11865
274,14663,11853,14675,11859,14760,11854,14703,11844,14670,11837,14669,11845,14676,11758,14683,11859
275,19341,11854,19363,11857,19596,11853,19432,11844,19349,11838,19359,11844,19364,11756,19374,11859
276,27594,11850,27616,11853,27879,11850,27697,11842,27602,11835,27611,11841,27620,11755,27631,11856
277,32767,11849,32767,11853,32767,11848,32767,11836,32767,11834,32767,11837,32767,11751,32767,11855
278,32767,11858,32767,11862,32767,11858,32767,11846,32767,11841,32767,11846,32767,11759,32767,11862
279,32767,11855,32767,11864,32767,11859,32767,11847,32767,11842,32767,11846,32767,11761,32767,11862
280,32767,11859,32767,11866,32767,11864,32767,11849,32767,11841,32767,11852,32767,11766,32767,11868
281,25126,11860,25123,11868,24887,11865,25057,11850,25146,11841,25104,11852,25116,11767,25132,11868
282,17355,11857,17358,11864,17221,11860,17322,11849,17373,11840,17345,11851,17354,11764,17366,11864
283,14813,11853,14828,11859,14933,11854,14859,11843,14824,11837,14823,11845,14828,11758,14835,11858
284,28616,11851,28642,11860,28906,11850,28719,11842,28626,11836,28635,11844,28645,11758,28656,11857
285,32767,11855,32767,11859,32767,11852,32767,11840,32767,11836,32767,11840,32767,11758,32767,11859
286,32767,11857,32767,11861,32767,11857,32767,11847,32767,11837,32767,11849,32767,11760,32767,11859
287,32767,11855,32767,11864,32767,11859,32767,11847,32767,11839,32767,11846,32767,11763,32767,11864
288,32737,11858,32737,11864,32506,11864,32676,11850,32763,11840,32718,11849,32728,11764,32749,11866
289,24124,11858,24120,11866,23891,11861,24058,11850,24145,11840,24105,11849,24113,11766,24130,11866
290,16702,11856,16705,11863,16590,11856,16673,11847,16718,11839,16693,11847,16699,11763,16715,11863
291,20715,11856,20740,11858,20981,11853,20812,11842,20722,11837,20730,11844,20740,11757,20747,11857
292,32767,11850,32767,11855,32767,11852,32767,11839,32767,11836,32767,11840,32767,11755,32767,11857
293,32767,11857,32767,11863,32767,11856,32767,11847,32767,11841,32767,11846,32767,11761,32767,11864
294,32767,11859,32767,11866,32767,11862,32767,11851,32767,11840,32767,11850,32767,11767,32767,11867
295,32242,11856,32242,11863,32007,11859,32181,11848,32269,11839,32223,11849,32236,11764,32254,11863
296,23571,11857,23570,11866,23343,11864,23505,11851,23592,11842,23552,11852,23560,11765,23577,11869
297,16283,11856,16286,11866,16190,11859,16258,11850,16298,11840,16274,11849,16282,11764,16293,11867
298,15352,11856,15369,11859,15516,11853,15412,11841,15360,11837,15364,11846,15373,11759,15379,11859
299,21662,11858,21684,11861,21932,11853,21758,11843,21671,11841,21682,11846,21689,11758,21696,11861
300,30198,11851,30223,11855,30483,11850,30303,11836,30210,11836,30219,11840,30227,11755,30238,11857
301,32767,11852,32767,11855,32767,11851,32767,11841,32767,11836,32767,11842,32767,11752,32767,11855
302,32767,11857,32767,11863,32767,11857,32767,11847,32767,11842,32767,11847,32767,11762,32767,11863
303,32767,11853,32767,11862,32767,11859,32767,11846,32767,11839,32767,11846,32767,11763,32767,11864
304,31066,11853,31066,11860,30831,11857,31002,11842,31090,11836,31047,11845,31056,11761,31077,11859
305,22562,11857,22560,11861,22342,11861,22501,11850,22583,11840,22545,11850,22554,11766,22570,11865
306,15819,11851,15835,11858,15996,11853,15883,11840,15825,11834,15828,11844,15837,11755,15843,11856
307,22392,11853,22416,11856,22662,11850,22491,11842,22400,11836,22412,11843,22418,11755,22427,11857
308,30863,11855,30889,11857,31150,11850,30968,11843,30873,11836,30881,11842,30892,11755,30905,11860
309,32767,11853,32767,11859,32767,11852,32767,11842,32767,11835,32767,11841,32767,11755,32767,11856
310,32767,11855,32767,11863,32767,11858,32767,11844,32767,11840,32767,11846,32767,11760,32767,11864
311,32767,11858,32767,11864,32767,11863,32767,11850,32767,11842,32767,11851,32767,11765,32767,11866
312,30250,11857,30250,11866,30013,11863,30185,11849,30274,11840,30230,11851,30242,11766,30258,11868
313,21667,11859,21665,11864,21454,11861,21608,11848,21686,11840,21649,11852,21658,11763,21674,11867
314,15331,11859,15337,11863,15292,11859,15324,11847,15347,11841,15327,11849,15334,11761,15344,11863
315,16274,11854,16291,11857,16468,11851,16343,11841,16282,11836,16287,11845,16295,11758,16302,11859
316,23225,11856,23248,11859,23503,11853,23324,11844,23227,11839,23243,11843,23249,11759,23261,11859
317,31695,11851,31719,11855,31978,11851,31800,11840,31707,11835,31716,11841,31723,11755,31736,11857
318,32767,11852,32767,11856,32767,11851,32767,11842,32767,11834,32767,11840,32767,11754,32767,11858
319,32767,11859,32767,11863,32767,11858,32767,11847,32767,11842,32767,11848,32767,11760,32767,11864
320,32767,11857,32767,11864,32767,11860,32767,11849,32767,11842,32767,11849,32767,11764,32767,11863
321,29737,11853,29734,11861,29497,11858,29667,11847,29758,11836,29715,11846,29725,11762,29744,11863
322,21240,11860,21240,11866,21034,11865,21181,11851,21261,11842,21222,11852,21232,11767,21247,11868
323,15232,11856,15240,11861,15202,11856,15228,11846,15245,11838,15230,11846,15236,11762,15248,11862
324,16419,11855,16436,11859,16620,11853,16491,11844,16427,11838,16434,11845,16438,11758,16446,11859
325,23514,11852,23538,11860,23794,11851,23614,11841,23521,11837,23535,11844,23542,11758,23549,11857
326,32104,11852,32129,11857,32386,11853,32208,11841,32117,11838,32122,11841,32130,11755,32143,11857
327,32767,11853,32767,11860,32767,11856,32767,11847,32767,11838,32767,11844,32767,11761,32767,11862
328,32767,11857,32767,11862,32767,11861,32767,11848,32767,11839,32767,11848,32767,11764,32767,11863
329,29804,11860,29803,11868,29568,11865,29739,11851,29825,11845,29784,11851,29793,11767,29814,11871
330,21394,11858,21393,11867,21184,11865,21335,11852,21414,11842,21378,11852,21386,11769,21402,11868
331,15229,11856,15236,11866,15202,11862,15228,11850,15243,11840,15229,11852,15234,11764,15243,11866
332,16441,11856,16459,11860,16641,11857,16513,11844,16450,11839,16456,11846,16462,11761,16469,11862
333,23622,11856,23646,11859,23905,11854,23723,11846,23630,11839,23640,11846,23652,11759,23661,11859
334,32211,11853,32237,11860,32493,11853,32315,11842,32223,11836,32228,11843,32240,11755,32250,11860
335,32767,11854,32767,11859,32767,11856,32767,11846,32767,11837,32767,11844,32767,11759,32767,11859
336,32767,11852,32767,11857,32767,11853,32767,11842,32767,11835,32767,11842,32767,11755,32767,11859
337,32767,11863,32767,11867,32767,11865,32767,11850,32767,11842,32767,11852,32767,11766,32767,11867
338,29260,11857,29258,11866,29018,11862,29192,11849,29282,11842,29239,11852,29250,11766,29270,11867
339,15066,11862,15076,11869,15052,11863,15070,11851,15082,11844,15067,11851,15073,11767,15084,11868
340,16605,11859,16624,11861,16809,11857,16680,11845,16614,11841,16619,11848,16628,11761,16634,11861
341,23757,11856,23782,11860,24037,11856,23858,11844,23767,11839,23777,11846,23784,11758,23793,11859
342,32256,11853,32284,11857,32536,11850,32362,11840,32267,11835,32276,11841,32286,11754,32297,11855
343,32767,11854,32767,11862,32767,11856,32767,11844,32767,11840,32767,11846,32767,11761,32767,11861
344,32767,11853,32767,11860,32767,11857,32767,11844,32767,11837,32767,11845,32767,11759,32767,11861
345,32767,11858,32767,11865,32767,11862,32767,11849,32767,11842,32767,11851,32767,11767,32767,11867
346,29635,11853,29631,11862,29395,11859,29568,11846,29657,11835,29613,11846,29624,11763,29644,11862
347,21095,11856,21092,11866,20885,11862,21034,11849,21116,11841,21079,11847,21083,11765,21101,11867
348,15171,11850,15177,11860,15144,11853,15170,11843,15182,11834,15170,11843,15176,11756,15186,11859
349,16420,11852,16442,11857,16625,11850,16493,11842,16432,11836,16439,11844,16443,11756,16451,11857
350,23497,11854,23523,11860,23777,11853,23597,11843,23507,11838,23516,11844,23525,11761,23534,11859
351,31813,11856,31836,11859,32094,11853,31915,11843,31825,11836,31829,11846,31838,11758,31854,11859
352,32767,11856,32767,11864,32767,11859,32767,11850,32767,11843,32767,11851,32767,11766,32767,11866
353,32767,11857,32767,11867,32767,11862,32767,11848,32767,11841,32767,11852,32767,11765,32767,11867
354,30109,11862,30108,11868,29867,11867,30044,11853,30134,11845,30086,11854,30098,11769,30118,11870
355,21568,11857,21566,11866,21358,11862,21509,11852,21587,11840,21549,11852,21559,11766,21576,11868
356,16217,11858,16236,11863,16413,11858,16287,11845,16224,11841,16230,11849,16236,11761,16244,11862
357,23212,11858,23235,11862,23486,11855,23310,11846,23218,11841,23229,11843,23237,11760,23244,11861
358,31678,11854,31703,11859,31959,11854,31782,11844,31689,11837,31698,11843,31706,11758,31719,11859
359,32767,11858,32767,11861,32767,11857,32767,11847,32767,11841,32767,11846,32767,11761,32767,11862
360,32767,11860,32767,11868,32767,11863,32767,11851,32767,11845,32767,11852,32767,11765,32767,11868
361,32767,11857,32767,11865,32767,11861,32767,11850,32767,11841,32767,11851,32767,11767,32767,11864
362,30193,11861,30192,11865,29953,11864,30128,11853,30215,11843,30175,11852,30183,11767,30202,11868
363,21756,11854,21758,11863,21545,11858,21699,11847,21776,11838,21738,11844,21747,11764,21765,11862
364,15494,11858,15501,11865,15446,11858,15485,11847,15509,11842,15491,11849,15497,11764,15509,11866
365,16092,11853,16111,11859,16280,11855,16161,11842,16100,11839,16107,11846,16109,11759,16121,11859
366,31319,11853,31343,11857,31601,11851,31421,11843,31326,11835,31337,11843,31346,11755,31356,11857
367,32767,11857,32767,11861,32767,11857,32767,11846,32767,11838,32767,11844,32767,11759,32767,11858
368,32767,11856,32767,11860,32767,11859,32767,11847,32767,11839,32767,11846,32767,11760,32767,11863
369,32767,11858,32767,11866,32767,11862,32767,11850,32767,11841,32767,11849,32767,11765,32767,11868
370,21695,11859,21695,11863,21482,11863,21637,11850,21717,11843,21680,11852,21691,11768,21706,11868
371,15419,11859,15424,11863,15375,11861,15412,11848,15433,11840,15415,11852,15422,11763,15434,11864
372,16171,11854,16188,11860,16364,11853,16242,11844,16181,11840,16184,11845,16191,11760,16198,11858
373,22783,11854,22808,11859,23061,11854,22883,11842,22792,11837,22803,11843,22812,11758,22820,11858
374,31439,11853,31461,11857,31721,11853,31539,11842,31448,11836,31458,11841,31465,11755,31478,11856
375,32767,11855,32767,11857,32767,11853,32767,11844,32767,11838,32767,11844,32767,11758,32767,11858
376,32767,11858,32767,11862,32767,11859,32767,11847,32767,11839,32767,11848,32767,11764,32767,11866
377,32767,11856,32767,11863,32767,11864,32767,11851,32767,11842,32767,11851,32767,11766,32767,11865
378,29840,11858,29840,11866,29605,11864,29773,11850,29862,11840,29820,11850,29830,11767,29850,11865
379,21278,11856,21278,11864,21069,11862,21221,11850,21298,11839,21264,11851,21270,11766,21286,11866
380,15233,11856,15240,11862,15203,11860,15229,11845,15246,11839,15229,11852,15237,11763,15247,11865
381,16391,11856,16410,11859,16590,11855,16463,11843,16400,11837,16407,11845,16411,11757,16419,11861
382,23472,11854,23498,11860,23753,11852,23575,11843,23482,11837,23492,11843,23500,11758,23509,11859
383,32111,11856,32137,11858,32392,11854,32213,11842,32125,11839,32128,11843,32140,11758,32151,11859
384,32767,11858,32767,11864,32767,11860,32767,11850,32767,11840,32767,11849,32767,11761,32767,11865
385,32767,11858,32767,11865,32767,11865,32767,11850,32767,11842,32767,11851,32767,11764,32767,11868
386,29191,11859,29191,11866,28953,11862,29126,11853,29218,11840,29175,11850,29185,11765,29203,11867
387,15010,11857,15017,11863,15002,11859,15014,11847,15025,11842,15010,11850,15015,11764,15025,11865
388,16947,11856,16966,11860,17161,11857,17026,11846,16956,11840,16963,11844,16967,11757,16975,11862
389,24458,11856,24483,11857,24744,11853,24561,11842,24467,11838,24477,11844,24487,11757,24494,11859
390,32767,11854,32767,11860,32767,11854,32767,11844,32767,11838,32767,11844,32767,11758,32767,11861
391,32767,11854,32767,11858,32767,11855,32767,11843,32767,11837,32767,11841,32767,11759,32767,11858
392,32767,11858,32767,11864,32767,11861,32767,11850,32767,11840,32767,11847,32767,11764,32767,11865
393,32767,11856,32767,11863,32767,11860,32767,11850,32767,11839,32767,11846,32767,11764,32767,11862
394,28282,11860,28281,11867,28045,11867,28216,11853,28306,11842,28264,11854,28274,11767,28290,11869
395,19864,11859,19864,11868,19673,11863,19813,11852,19882,11841,19852,11851,19860,11766,19871,11868
396,14723,11862,14734,11866,14750,11862,14739,11850,14732,11845,14725,11852,14731,11765,14740,11867
397,25591,11856,25614,11858,25876,11853,25693,11843,25601,11838,25609,11844,25616,11758,25627,11859
398,32767,11855,32767,11860,32767,11856,32767,11845,32767,11839,32767,11846,32767,11758,32767,11859
399,32767,11853,32767,11859,32767,11854,32767,11843,32767,11836,32767,11843,32767,11758,32767,11856
400,32767,11857,32767,11866,32767,11862,32767,11850,32767,11842,32767,11852,32767,11764,32767,11866
401,32767,11857,32767,11864,32767,11862,32767,11848,32767,11841,32767,11851,32767,11765,32767,11866
402,27163,11858,27162,11864,26922,11862,27097,11850,27185,11839,27141,11852,27151,11765,27171,11867
403,19130,11854,19130,11863,18954,11859,19081,11847,19149,11839,19115,11849,19123,11763,19138,11865
404,14639,11857,14651,11863,14695,11858,14665,11846,14649,11840,14645,11849,14648,11765,14657,11865
405,26018,11856,26043,11861,26304,11856,26122,11847,26028,11839,26039,11845,26048,11758,26056,11862
406,32767,11856,32767,11861,32767,11856,32767,11845,32767,11839,32767,11846,32767,11760,32767,11862
407,32767,11853,32767,11858,32767,11855,32767,11843,32767,11836,32767,11844,32767,11758,32767,11861
408,32767,11857,32767,11866,32767,11860,32767,11848,32767,11841,32767,11850,32767,11766,32767,11865
409,27204,11859,27203,11868,26967,11863,27138,11851,27226,11841,27184,11851,27194,11769,27213,11868
410,18984,11856,18986,11862,18810,11860,18936,11849,19005,11840,18974,11849,18982,11764,18992,11865
411,14639,11853,14650,11861,14697,11853,14666,11843,14650,11836,14643,11847,14650,11761,14657,11858
412,18357,11855,18379,11863,18594,11857,18444,11844,18365,11840,18375,11847,18382,11761,18388,11861
413,26403,11857,26429,11862,26690,11857,26507,11845,26414,11842,26423,11850,26433,11761,26441,11863
414,32767,11854,32767,11858,32767,11852,32767,11842,32767,11836,32767,11843,32767,11757,32767,11859
415,32767,11858,32767,11862,32767,11859,32767,11849,32767,11840,32767,11846,32767,11764,32767,11862
416,32767,11856,32767,11863,32767,11861,32767,11850,32767,11842,32767,11849,32767,11761,32767,11865
417,32767,11859,32767,11868,32767,11863,32767,11853,32767,11841,32767,11851,32767,11767,32767,11866
418,25875,11859,25873,11864,25638,11863,25806,11853,25898,11841,25856,11850,25866,11767,25883,11868
419,17993,11859,17994,11868,17836,11864,17949,11850,18013,11843,17980,11854,17987,11766,18002,11867
420,14653,11851,14667,11856,14747,11854,14691,11842,14665,11833,14661,11842,14669,11758,14675,11856
421,19250,11852,19272,11857,19499,11852,19337,11842,19257,11836,19267,11843,19275,11755,19283,11857
422,27266,11854,27290,11858,27551,11855,27366,11844,27274,11840,27287,11846,27292,11758,27305,11860
423,32767,11856,32767,11858,32767,11852,32767,11843,32767,11838,32767,11841,32767,11756,32767,11860
424,32767,11856,32767,11865,32767,11861,32767,11849,32767,11844,32767,11849,32767,11764,32767,11865
425,32767,11857,32767,11864,32767,11861,32767,11851,32767,11840,32767,11849,32767,11763,32767,11865
426,32767,11856,32767,11862,32767,11862,32767,11848,32767,11839,32767,11848,32767,11765,32767,11865
427,25517,11855,25515,11863,25282,11861,25449,11849,25539,11838,25499,11848,25506,11764,25526,11865
428,14725,11856,14742,11860,14838,11853,14769,11845,14740,11837,14737,11846,14742,11757,14751,11861
429,19627,11853,19648,11858,19881,11852,19719,11842,19637,11837,19647,11842,19652,11758,19660,11855
430,27935,11853,27961,11855,28225,11853,28040,11841,27944,11837,27955,11843,27965,11756,27975,11859
431,32767,11852,32767,11857,32767,11851,32767,11839,32767,11837,32767,11840,32767,11754,32767,11856
432,32767,11852,32767,11858,32767,11853,32767,11842,32767,11836,32767,11840,32767,11758,32767,11859
433,32767,11857,32767,11864,32767,11862,32767,11848,32767,11841,32767,11846,32767,11764,32767,11866
434,32767,11858,32767,11866,32767,11864,32767,11849,32767,11840,32767,11852,32767,11764,32767,11867
435,24648,11854,24646,11863,24415,11860,24582,11849,24669,11839,24629,11849,24638,11764,24657,11863
436,17093,11857,17095,11866,16966,11860,17060,11848,17111,11841,17083,11852,17089,11764,17103,11865
437,14901,11856,14915,11860,15031,11856,14951,11845,14908,11838,14909,11845,14917,11758,14924,11861
438,20344,11852,20366,11858,20604,11852,20437,11842,20352,11836,20362,11840,20367,11755,20376,11857
439,28674,11856,28702,11861,28964,11856,28780,11844,28687,11840,28697,11847,28704,11760,28714,11861
440,32767,11854,32767,11859,32767,11855,32767,11843,32767,11839,32767,11844,32767,11758,32767,11861
441,32767,11856,32767,11863,32767,11860,32767,11845,32767,11840,32767,11847,32767,11761,32767,11863
442,32767,11862,32767,11866,32767,11862,32767,11851,32767,11845,32767,11853,32767,11767,32767,11866
443,32453,11859,32451,11865,32220,11863,32389,11850,32477,11842,32429,11850,32444,11767,32464,11868
444,23786,11858,23784,11865,23557,11862,23721,11851,23807,11844,23769,11851,23778,11764,23796,11867
445,16505,11856,16508,11863,16402,11861,16478,11850,16522,11842,16498,11850,16503,11765,16514,11866
446,15220,11853,15237,11859,15375,11856,15279,11842,15230,11838,15232,11843,15238,11759,15244,11860
447,21186,11856,21210,11860,21452,11853,21283,11843,21194,11837,21203,11846,21212,11759,21220,11859
