Index,TemperatureRaw16,VGNDRaw16,TemperatureBaselineRaw16,TemperatureRaw16_Filtered,TemperatureNoiseRaw16,VGNDBaselineRaw16,VGNDRaw16_Filtered,VGNDNoiseRaw16
7941,62,-2,69,48.048870,-6.911828,-1,-2.001595,-0.860989
7942,59,-1,69,45.048870,-9.911828,-1,-1.001595,0.139011
7943,68,-2,69,54.048870,-0.911828,-1,-2.001595,-0.860989
7944,83,-2,69,69.048870,14.088172,-1,-2.001595,-0.860989
7945,68,-2,69,54.048870,-0.911828,-1,-2.001595,-0.860989
7946,71,-3,69,57.048870,2.088172,-1,-3.001595,-1.860989
7947,68,-4,69,54.048870,-0.911828,-1,-4.001595,-2.860989
7948,71,-1,69,57.048870,2.088172,-1,-1.001595,0.139011
7949,70,-1,69,56.048870,1.088172,-1,-1.001595,0.139011
7950,57,1,69,43.048870,-11.911828,-1,0.998405,2.139011
7951,65,-2,69,51.048870,-3.911828,-1,-2.001595,-0.860989
7952,74,-2,69,60.048870,5.088172,-1,-2.001595,-0.860989
7953,68,1,69,54.048870,-0.911828,-1,0.998405,2.139011
7954,68,-4,69,54.048870,-0.911828,-1,-4.001595,-2.860989
7955,74,-2,69,60.048870,5.088172,-1,-2.001595,-0.860989
7956,68,0,69,54.048870,-0.911828,-1,-0.001595,1.139011
7957,66,-2,69,52.048870,-2.911828,-1,-2.001595,-0.860989
7958,71,-1,69,57.048870,2.088172,-1,-1.001595,0.139011
7959,74,-2,69,60.048870,5.088172,-1,-2.001595,-0.860989
7960,70,0,69,56.048870,1.088172,-1,-0.001595,1.139011
7961,70,-2,69,56.048870,1.088172,-1,-2.001595,-0.860989
7962,68,1,69,54.048870,-0.911828,-1,0.998405,2.139011
7963,76,-1,69,62.048870,7.088172,-1,-1.001595,0.139011
7964,64,-2,69,50.048870,-4.911828,-1,-2.001595,-0.860989
7965,76,1,69,62.048870,7.088172,-1,0.998405,2.139011
7966,66,-1,69,52.048870,-2.911828,-1,-1.001595,0.139011
7967,74,-1,69,60.048870,5.088172,-1,-1.001595,0.139011
7968,69,1,69,55.048870,0.088172,-1,0.998405,2.139011
7969,69,-2,69,55.048870,0.088172,-1,-2.001595,-0.860989
7970,73,-1,69,59.048870,4.088172,-1,-1.001595,0.139011
7971,75,0,69,61.048870,6.088172,-1,-0.001595,1.139011
7972,74,1,69,60.048870,5.088172,-1,0.998405,2.139011
7973,74,-2,70,59.048870,4.088172,-1,-2.001595,-0.860989
7974,72,-1,70,57.048870,2.088172,-1,-1.001595,0.139011
7975,68,-2,70,53.048870,-1.911828,-1,-2.001595,-0.860989
7976,71,-2,70,56.048870,1.088172,-1,-2.001595,-0.860989
7977,68,-2,70,53.048870,-1.911828,-1,-2.001595,-0.860989
7978,74,-1,70,59.048870,4.088172,-1,-1.001595,0.139011
7979,72,0,70,57.048870,2.088172,-1,-0.001595,1.139011
7980,75,-2,70,60.048870,5.088172,-1,-2.001595,-0.860989
7981,69,0,70,54.048870,-0.911828,-1,-0.001595,1.139011
7982,68,-1,70,53.048870,-1.911828,-1,-1.001595,0.139011
7983,72,-1,70,57.048870,2.088172,-1,-1.001595,0.139011
7984,66,-3,70,51.048870,-3.911828,-1,-3.001595,-1.860989
7985,76,-2,70,61.048870,6.088172,-1,-2.001595,-0.860989
7986,78,-2,70,63.048870,8.088172,-1,-2.001595,-0.860989
7987,73,-2,70,58.048870,3.088172,-1,-2.001595,-0.860989
7988,76,1,70,61.048870,6.088172,-1,0.998405,2.139011
7989,76,1,70,61.048870,6.088172,-1,0.998405,2.139011
7990,68,0,70,53.048870,-1.911828,-1,-0.001595,1.139011
7991,68,-4,70,53.048870,-1.911828,-1,-4.001595,-2.860989
7992,77,1,70,62.048870,7.088172,-1,0.998405,2.139011
7993,65,1,70,50.048870,-4.911828,-1,0.998405,2.139011
7994,67,-2,70,52.048870,-2.911828,-1,-2.001595,-0.860989
7995,71,-1,70,56.048870,1.088172,-1,-1.001595,0.139011
7996,74,-1,70,59.048870,4.088172,-1,-1.001595,0.139011
7997,62,-2,70,47.048870,-7.911828,-1,-2.001595,-0.860989
7998,74,-3,70,59.048870,4.088172,-1,-3.001595,-1.860989
7999,66,-2,70,51.048870,-3.911828,-1,-2.001595,-0.860989
8000,69,-1,70,54.048870,-0.911828,-1,-1.001595,0.139011
8001,74,0,70,59.048870,4.088172,-1,-0.001595,1.139011
8002,61,-1,70,46.048870,-8.911828,-1,-1.001595,0.139011
8003,66,-2,70,51.048870,-3.911828,-1,-2.001595,-0.860989
8004,73,1,70,58.048870,3.088172,-1,0.998405,2.139011
8005,70,0,70,55.048870,0.088172,-1,-0.001595,1.139011
8006,67,-2,70,52.048870,-2.911828,-1,-2.001595,-0.860989
8007,73,0,70,58.048870,3.088172,-1,-0.001595,1.139011
8008,66,1,70,51.048870,-3.911828,-1,0.998405,2.139011
8009,69,-1,70,54.048870,-0.911828,-1,-1.001595,0.139011
8010,65,-1,70,50.048870,-4.911828,-1,-1.001595,0.139011
8011,70,-3,70,55.048870,0.088172,-1,-3.001595,-1.860989
8012,72,1,70,57.048870,2.088172,-1,0.998405,2.139011
8013,68,-1,70,53.048870,-1.911828,-1,-1.001595,0.139011
8014,71,-1,70,56.048870,1.088172,-1,-1.001595,0.139011
8015,77,-2,70,62.048870,7.088172,-1,-2.001595,-0.860989
8016,71,-1,70,56.048870,1.088172,-1,-1.001595,0.139011
8017,69,0,70,54.048870,-0.911828,-1,-0.001595,1.139011
8018,68,-1,70,53.048870,-1.911828,-1,-1.001595,0.139011
8019,64,0,70,49.048870,-5.911828,-1,-0.001595,1.139011
8020,68,0,70,53.048870,-1.911828,-1,-0.001595,1.139011
8021,76,-4,70,61.048870,6.088172,-1,-4.001595,-2.860989
8022,69,-1,70,54.048870,-0.911828,-1,-1.001595,0.139011
8023,72,-4,70,57.048870,2.088172,-1,-4.001595,-2.860989
8024,70,-2,70,55.048870,0.088172,-1,-2.001595,-0.860989
8025,63,-1,70,48.048870,-6.911828,-1,-1.001595,0.139011
8026,71,-4,70,56.048870,1.088172,-1,-4.001595,-2.860989
8027,70,0,70,55.048870,0.088172,-1,-0.001595,1.139011
8028,66,-2,70,51.048870,-3.911828,-1,-2.001595,-0.860989
8029,70,0,70,55.048870,0.088172,-1,-0.001595,1.139011
8030,75,0,70,60.048870,5.088172,-1,-0.001595,1.139011
8031,72,1,70,57.048870,2.088172,-1,0.998405,2.139011
8032,77,-2,70,62.048870,7.088172,-1,-2.001595,-0.860989
8033,68,0,70,53.048870,-1.911828,-1,-0.001595,1.139011
8034,83,-2,70,68.048870,13.088172,-1,-2.001595,-0.860989
8035,77,-2,70,62.048870,7.088172,-1,-2.001595,-0.860989
8036,65,-1,70,50.048870,-4.911828,-1,-1.001595,0.139011
8037,62,-2,70,47.048870,-7.911828,-1,-2.001595,-0.860989
8038,66,-2,70,51.048870,-3.911828,-1,-2.001595,-0.860989
8039,71,-2,70,56.048870,1.088172,-1,-2.001595,-0.860989
8040,70,-1,70,55.048870,0.088172,-1,-1.001595,0.139011
8041,79,-1,70,64.048870,9.088172,-1,-1.001595,0.139011
8042,66,-1,70,51.048870,-3.911828,-1,-1.001595,0.139011
8043,80,-1,70,65.048870,10.088172,-1,-1.001595,0.139011
8044,74,0,70,59.048870,4.088172,-1,-0.001595,1.139011
8045,75,1,70,60.048870,5.088172,-1,0.998405,2.139011
8046,78,-2,70,63.048870,8.088172,-1,-2.001595,-0.860989
8047,65,-1,70,50.048870,-4.911828,-1,-1.001595,0.139011
8048,74,-2,70,59.048870,4.088172,-1,-2.001595,-0.860989
8049,74,-2,70,59.048870,4.088172,-1,-2.001595,-0.860989
8050,71,-1,70,56.048870,1.088172,-1,-1.001595,0.139011
8051,67,0,70,52.048870,-2.911828,-1,-0.001595,1.139011
8052,71,-2,70,56.048870,1.088172,-1,-2.001595,-0.860989
8053,81,0,70,66.048870,11.088172,-1,-0.001595,1.139011
8054,76,-1,70,61.048870,6.088172,-1,-1.001595,0.139011
8055,59,-1,70,44.048870,-10.911828,-1,-1.001595,0.139011
8056,73,1,70,58.048870,3.088172,-1,0.998405,2.139011
8057,80,-2,70,65.048870,10.088172,-1,-2.001595,-0.860989
8058,64,-2,70,49.048870,-5.911828,-1,-2.001595,-0.860989
8059,65,-2,70,50.048870,-4.911828,-1,-2.001595,-0.860989
8060,75,-2,70,60.048870,5.088172,-1,-2.001595,-0.860989
8061,70,-2,70,55.048870,0.088172,-1,-2.001595,-0.860989
8062,73,-2,70,58.048870,3.088172,-1,-2.001595,-0.860989
8063,69,0,70,54.048870,-0.911828,-1,-0.001595,1.139011
8064,76,-1,70,61.048870,6.088172,-1,-1.001595,0.139011
8065,74,-4,70,59.048870,4.088172,-1,-4.001595,-2.860989
8066,74,-2,70,59.048870,4.088172,-1,-2.001595,-0.860989
8067,72,-3,70,57.048870,2.088172,-1,-3.001595,-1.860989
8068,70,-3,70,55.048870,0.088172,-1,-3.001595,-1.860989
8069,71,0,70,56.048870,1.088172,-1,-0.001595,1.139011
8070,65,0,70,50.048870,-4.911828,-1,-0.001595,1.139011
8071,79,0,70,64.048870,9.088172,-1,-0.001595,1.139011
8072,71,-2,70,56.048870,1.088172,-1,-2.001595,-0.860989
8073,74,-2,70,59.048870,4.088172,-1,-2.001595,-0.860989
8074,70,-1,70,55.048870,0.088172,-1,-1.001595,0.139011
8075,63,-2,70,48.048870,-6.911828,-1,-2.001595,-0.860989
8076,68,-2,70,53.048870,-1.911828,-1,-2.001595,-0.860989
8077,71,0,70,56.048870,1.088172,-1,-0.001595,1.139011
8078,68,-2,70,53.048870,-1.911828,-1,-2.001595,-0.860989
8079,72,-2,70,57.048870,2.088172,-1,-2.001595,-0.860989
8080,68,-2,70,53.048870,-1.911828,-1,-2.001595,-0.860989
8081,68,-1,70,53.048870,-1.911828,-1,-1.001595,0.139011
8082,65,0,70,50.048870,-4.911828,-1,-0.001595,1.139011
8083,61,-1,70,46.048870,-8.911828,-1,-1.001595,0.139011
8084,74,-1,70,59.048870,4.088172,-1,-1.001595,0.139011
8085,56,-1,70,41.048870,-13.911828,-1,-1.001595,0.139011
8086,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8087,70,-3,71,54.048870,-0.911828,-1,-3.001595,-1.860989
8088,62,-1,71,46.048870,-8.911828,-1,-1.001595,0.139011
8089,63,-2,71,47.048870,-7.911828,-1,-2.001595,-0.860989
8090,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8091,63,-1,71,47.048870,-7.911828,-1,-1.001595,0.139011
8092,64,0,71,48.048870,-6.911828,-1,-0.001595,1.139011
8093,59,-2,71,43.048870,-11.911828,-1,-2.001595,-0.860989
8094,65,-2,71,49.048870,-5.911828,-1,-2.001595,-0.860989
8095,64,1,71,48.048870,-6.911828,-1,0.998405,2.139011
8096,59,0,71,43.048870,-11.911828,-1,-0.001595,1.139011
8097,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8098,68,0,71,52.048870,-2.911828,-1,-0.001595,1.139011
8099,50,-2,71,34.048870,-20.911828,-1,-2.001595,-0.860989
8100,66,-2,71,50.048870,-4.911828,-1,-2.001595,-0.860989
8101,69,0,71,53.048870,-1.911828,-1,-0.001595,1.139011
8102,54,-2,71,38.048870,-16.911828,-1,-2.001595,-0.860989
8103,56,1,71,40.048870,-14.911828,-1,0.998405,2.139011
8104,54,-4,71,38.048870,-16.911828,-1,-4.001595,-2.860989
8105,62,0,71,46.048870,-8.911828,-1,-0.001595,1.139011
8106,69,-1,71,53.048870,-1.911828,-1,-1.001595,0.139011
8107,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8108,62,1,71,46.048870,-8.911828,-1,0.998405,2.139011
8109,70,-3,71,54.048870,-0.911828,-1,-3.001595,-1.860989
8110,70,0,71,54.048870,-0.911828,-1,-0.001595,1.139011
8111,70,-3,71,54.048870,-0.911828,-1,-3.001595,-1.860989
8112,70,0,71,54.048870,-0.911828,-1,-0.001595,1.139011
8113,66,-2,71,50.048870,-4.911828,-1,-2.001595,-0.860989
8114,80,-1,71,64.048870,9.088172,-1,-1.001595,0.139011
8115,69,0,71,53.048870,-1.911828,-1,-0.001595,1.139011
8116,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8117,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8118,70,1,71,54.048870,-0.911828,-1,0.998405,2.139011
8119,71,0,71,55.048870,0.088172,-1,-0.001595,1.139011
8120,64,1,71,48.048870,-6.911828,-1,0.998405,2.139011
8121,72,-1,71,56.048870,1.088172,-1,-1.001595,0.139011
8122,64,-1,71,48.048870,-6.911828,-1,-1.001595,0.139011
8123,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8124,78,-2,71,62.048870,7.088172,-1,-2.001595,-0.860989
8125,65,-2,71,49.048870,-5.911828,-1,-2.001595,-0.860989
8126,66,-2,71,50.048870,-4.911828,-1,-2.001595,-0.860989
8127,72,-3,71,56.048870,1.088172,-1,-3.001595,-1.860989
8128,63,-2,71,47.048870,-7.911828,-1,-2.001595,-0.860989
8129,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8130,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8131,65,-2,71,49.048870,-5.911828,-1,-2.001595,-0.860989
8132,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8133,71,-1,71,55.048870,0.088172,-1,-1.001595,0.139011
8134,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8135,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8136,65,-1,71,49.048870,-5.911828,-1,-1.001595,0.139011
8137,64,-2,71,48.048870,-6.911828,-1,-2.001595,-0.860989
8138,75,-1,71,59.048870,4.088172,-1,-1.001595,0.139011
8139,66,0,71,50.048870,-4.911828,-1,-0.001595,1.139011
8140,61,1,71,45.048870,-9.911828,-1,0.998405,2.139011
8141,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8142,63,-1,71,47.048870,-7.911828,-1,-1.001595,0.139011
8143,60,0,71,44.048870,-10.911828,-1,-0.001595,1.139011
8144,70,-4,71,54.048870,-0.911828,-1,-4.001595,-2.860989
8145,76,-1,71,60.048870,5.088172,-1,-1.001595,0.139011
8146,71,-1,71,55.048870,0.088172,-1,-1.001595,0.139011
8147,67,-1,71,51.048870,-3.911828,-1,-1.001595,0.139011
8148,59,-2,71,43.048870,-11.911828,-1,-2.001595,-0.860989
8149,65,0,71,49.048870,-5.911828,-1,-0.001595,1.139011
8150,78,-1,71,62.048870,7.088172,-1,-1.001595,0.139011
8151,63,0,71,47.048870,-7.911828,-1,-0.001595,1.139011
8152,68,0,71,52.048870,-2.911828,-1,-0.001595,1.139011
8153,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8154,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8155,74,0,71,58.048870,3.088172,-1,-0.001595,1.139011
8156,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8157,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8158,72,-2,71,56.048870,1.088172,-1,-2.001595,-0.860989
8159,77,-1,71,61.048870,6.088172,-1,-1.001595,0.139011
8160,77,0,71,61.048870,6.088172,-1,-0.001595,1.139011
8161,69,-2,71,53.048870,-1.911828,-1,-2.001595,-0.860989
8162,76,-2,71,60.048870,5.088172,-1,-2.001595,-0.860989
8163,72,-2,71,56.048870,1.088172,-1,-2.001595,-0.860989
8164,76,0,71,60.048870,5.088172,-1,-0.001595,1.139011
8165,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8166,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8167,77,0,71,61.048870,6.088172,-1,-0.001595,1.139011
8168,83,-2,71,67.048870,12.088172,-1,-2.001595,-0.860989
8169,82,1,71,66.048870,11.088172,-1,0.998405,2.139011
8170,87,-2,71,71.048870,16.088172,-1,-2.001595,-0.860989
8171,78,-2,71,62.048870,7.088172,-1,-2.001595,-0.860989
8172,78,-2,71,62.048870,7.088172,-1,-2.001595,-0.860989
8173,74,-1,71,58.048870,3.088172,-1,-1.001595,0.139011
8174,74,0,71,58.048870,3.088172,-1,-0.001595,1.139011
8175,74,-3,71,58.048870,3.088172,-1,-3.001595,-1.860989
8176,74,0,71,58.048870,3.088172,-1,-0.001595,1.139011
8177,59,-1,71,43.048870,-11.911828,-1,-1.001595,0.139011
8178,80,0,71,64.048870,9.088172,-1,-0.001595,1.139011
8179,81,-1,71,65.048870,10.088172,-1,-1.001595,0.139011
8180,65,-2,71,49.048870,-5.911828,-1,-2.001595,-0.860989
8181,77,0,71,61.048870,6.088172,-1,-0.001595,1.139011
8182,81,-2,71,65.048870,10.088172,-1,-2.001595,-0.860989
8183,79,-1,71,63.048870,8.088172,-1,-1.001595,0.139011
8184,73,-1,71,57.048870,2.088172,-1,-1.001595,0.139011
8185,84,0,71,68.048870,13.088172,-1,-0.001595,1.139011
8186,64,-1,71,48.048870,-6.911828,-1,-1.001595,0.139011
8187,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8188,77,-1,71,61.048870,6.088172,-1,-1.001595,0.139011
8189,65,0,71,49.048870,-5.911828,-1,-0.001595,1.139011
8190,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8191,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8192,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8193,73,0,71,57.048870,2.088172,-1,-0.001595,1.139011
8194,68,-2,71,52.048870,-2.911828,-1,-2.001595,-0.860989
8195,60,-2,71,44.048870,-10.911828,-1,-2.001595,-0.860989
8196,75,-2,71,59.048870,4.088172,-1,-2.001595,-0.860989
8197,70,-2,71,54.048870,-0.911828,-1,-2.001595,-0.860989
8198,62,0,71,46.048870,-8.911828,-1,-0.001595,1.139011
8199,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8200,71,1,71,55.048870,0.088172,-1,0.998405,2.139011
8201,70,-2,71,54.048870,-0.911828,-1,-2.001595,-0.860989
8202,77,-1,71,61.048870,6.088172,-1,-1.001595,0.139011
8203,71,0,71,55.048870,0.088172,-1,-0.001595,1.139011
8204,71,1,71,55.048870,0.088172,-1,0.998405,2.139011
8205,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8206,57,-2,71,41.048870,-13.911828,-1,-2.001595,-0.860989
8207,73,0,71,57.048870,2.088172,-1,-0.001595,1.139011
8208,69,-1,71,53.048870,-1.911828,-1,-1.001595,0.139011
8209,72,-1,71,56.048870,1.088172,-1,-1.001595,0.139011
8210,64,0,71,48.048870,-6.911828,-1,-0.001595,1.139011
8211,69,0,71,53.048870,-1.911828,-1,-0.001595,1.139011
8212,64,0,71,48.048870,-6.911828,-1,-0.001595,1.139011
8213,66,-2,71,50.048870,-4.911828,-1,-2.001595,-0.860989
8214,57,-1,71,41.048870,-13.911828,-1,-1.001595,0.139011
8215,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8216,70,-2,71,54.048870,-0.911828,-1,-2.001595,-0.860989
8217,65,-2,71,49.048870,-5.911828,-1,-2.001595,-0.860989
8218,59,-1,71,43.048870,-11.911828,-1,-1.001595,0.139011
8219,65,-1,71,49.048870,-5.911828,-1,-1.001595,0.139011
8220,67,-1,71,51.048870,-3.911828,-1,-1.001595,0.139011
8221,80,-3,71,64.048870,9.088172,-1,-3.001595,-1.860989
8222,57,0,71,41.048870,-13.911828,-1,-0.001595,1.139011
8223,72,0,71,56.048870,1.088172,-1,-0.001595,1.139011
8224,68,1,71,52.048870,-2.911828,-1,0.998405,2.139011
8225,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8226,67,-1,71,51.048870,-3.911828,-1,-1.001595,0.139011
8227,77,-3,71,61.048870,6.088172,-1,-3.001595,-1.860989
8228,78,-2,71,62.048870,7.088172,-1,-2.001595,-0.860989
8229,68,1,71,52.048870,-2.911828,-1,0.998405,2.139011
8230,75,1,71,59.048870,4.088172,-1,0.998405,2.139011
8231,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8232,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8233,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8234,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8235,79,-2,71,63.048870,8.088172,-1,-2.001595,-0.860989
8236,77,-3,71,61.048870,6.088172,-1,-3.001595,-1.860989
8237,77,-1,71,61.048870,6.088172,-1,-1.001595,0.139011
8238,71,0,71,55.048870,0.088172,-1,-0.001595,1.139011
8239,69,0,71,53.048870,-1.911828,-1,-0.001595,1.139011
8240,72,-2,71,56.048870,1.088172,-1,-2.001595,-0.860989
8241,68,0,71,52.048870,-2.911828,-1,-0.001595,1.139011
8242,77,0,71,61.048870,6.088172,-1,-0.001595,1.139011
8243,82,-2,71,66.048870,11.088172,-1,-2.001595,-0.860989
8244,76,2,71,60.048870,5.088172,-1,1.998405,3.139011
8245,62,-2,71,46.048870,-8.911828,-1,-2.001595,-0.860989
8246,75,-3,71,59.048870,4.088172,-1,-3.001595,-1.860989
8247,80,-1,71,64.048870,9.088172,-1,-1.001595,0.139011
8248,67,-1,71,51.048870,-3.911828,-1,-1.001595,0.139011
8249,62,0,71,46.048870,-8.911828,-1,-0.001595,1.139011
8250,75,-2,71,59.048870,4.088172,-1,-2.001595,-0.860989
8251,72,-2,71,56.048870,1.088172,-1,-2.001595,-0.860989
8252,74,0,71,58.048870,3.088172,-1,-0.001595,1.139011
8253,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8254,70,-1,71,54.048870,-0.911828,-1,-1.001595,0.139011
8255,86,-4,71,70.048870,15.088172,-1,-4.001595,-2.860989
8256,74,-2,71,58.048870,3.088172,-1,-2.001595,-0.860989
8257,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8258,67,-1,71,51.048870,-3.911828,-1,-1.001595,0.139011
8259,65,-1,71,49.048870,-5.911828,-1,-1.001595,0.139011
8260,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8261,78,-2,71,62.048870,7.088172,-1,-2.001595,-0.860989
8262,70,-1,71,54.048870,-0.911828,-1,-1.001595,0.139011
8263,71,-3,71,55.048870,0.088172,-1,-3.001595,-1.860989
8264,74,-1,71,58.048870,3.088172,-1,-1.001595,0.139011
8265,74,0,71,58.048870,3.088172,-1,-0.001595,1.139011
8266,72,-1,71,56.048870,1.088172,-1,-1.001595,0.139011
8267,71,-3,71,55.048870,0.088172,-1,-3.001595,-1.860989
8268,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8269,77,-2,71,61.048870,6.088172,-1,-2.001595,-0.860989
8270,68,-1,71,52.048870,-2.911828,-1,-1.001595,0.139011
8271,80,-1,71,64.048870,9.088172,-1,-1.001595,0.139011
8272,77,-1,71,61.048870,6.088172,-1,-1.001595,0.139011
8273,71,-2,71,55.048870,0.088172,-1,-2.001595,-0.860989
8274,73,-2,71,57.048870,2.088172,-1,-2.001595,-0.860989
8275,81,-1,71,65.048870,10.088172,-1,-1.001595,0.139011
8276,67,-2,71,51.048870,-3.911828,-1,-2.001595,-0.860989
8277,68,-2,71,52.048870,-2.911828,-1,-2.001595,-0.860989
8278,73,0,72,56.048870,1.088172,-1,-0.001595,1.139011
8279,68,-2,72,51.048870,-3.911828,-1,-2.001595,-0.860989
8280,71,-1,72,54.048870,-0.911828,-1,-1.001595,0.139011
8281,77,-2,72,60.048870,5.088172,-1,-2.001595,-0.860989
8282,74,-1,72,57.048870,2.088172,-1,-1.001595,0.139011
8283,71,-2,72,54.048870,-0.911828,-1,-2.001595,-0.860989
8284,68,-2,72,51.048870,-3.911828,-1,-2.001595,-0.860989
8285,74,-1,72,57.048870,2.088172,-1,-1.001595,0.139011
8286,77,-1,72,60.048870,5.088172,-1,-1.001595,0.139011
8287,77,-2,72,60.048870,5.088172,-1,-2.001595,-0.860989
8288,72,1,72,55.048870,0.088172,-1,0.998405,2.139011
8289,74,0,72,57.048870,2.088172,-1,-0.001595,1.139011
8290,81,-1,72,64.048870,9.088172,-1,-1.001595,0.139011
8291,74,-1,72,57.048870,2.088172,-1,-1.001595,0.139011
8292,68,0,72,51.048870,-3.911828,-1,-0.001595,1.139011
8293,85,0,72,68.048870,13.088172,-1,-0.001595,1.139011
8294,71,-1,72,54.048870,-0.911828,-1,-1.001595,0.139011
8295,79,-2,72,62.048870,7.088172,-1,-2.001595,-0.860989
8296,79,-1,72,62.048870,7.088172,-1,-1.001595,0.139011
8297,63,-2,72,46.048870,-8.911828,-1,-2.001595,-0.860989
8298,75,-2,72,58.048870,3.088172,-1,-2.001595,-0.860989
8299,71,-2,72,54.048870,-0.911828,-1,-2.001595,-0.860989
8300,74,0,72,57.048870,2.088172,-1,-0.001595,1.139011
8301,83,-2,72,66.048870,11.088172,-1,-2.001595,-0.860989
8302,67,1,72,50.048870,-4.911828,-1,0.998405,2.139011
8303,75,-2,72,58.048870,3.088172,-1,-2.001595,-0.860989
8304,79,0,72,62.048870,7.088172,-1,-0.001595,1.139011
8305,76,-2,72,59.048870,4.088172,-1,-2.001595,-0.860989
8306,70,0,72,53.048870,-1.911828,-1,-0.001595,1.139011
8307,68,-1,72,51.048870,-3.911828,-1,-1.001595,0.139011
8308,69,0,72,52.048870,-2.911828,-1,-0.001595,1.139011
8309,71,0,72,54.048870,-0.911828,-1,-0.001595,1.139011
8310,77,-1,72,60.048870,5.088172,-1,-1.001595,0.139011
8311,77,0,72,60.048870,5.088172,-1,-0.001595,1.139011
8312,74,0,72,57.048870,2.088172,-1,-0.001595,1.139011
8313,77,-2,72,60.048870,5.088172,-1,-2.001595,-0.860989
8314,77,-2,72,60.048870,5.088172,-1,-2.001595,-0.860989
8315,74,-1,72,57.048870,2.088172,-1,-1.001595,0.139011
8316,64,-1,72,47.048870,-7.911828,-1,-1.001595,0.139011
8317,83,-1,72,66.048870,11.088172,-1,-1.001595,0.139011
8318,70,-1,72,53.048870,-1.911828,-1,-1.001595,0.139011
8319,69,-2,72,52.048870,-2.911828,-1,-2.001595,-0.860989
8320,73,-2,72,56.048870,1.088172,-1,-2.001595,-0.860989
8321,76,-2,72,59.048870,4.088172,-1,-2.001595,-0.860989
8322,71,-2,72,54.048870,-0.911828,-1,-2.001595,-0.860989
8323,73,1,72,56.048870,1.088172,-1,0.998405,2.139011
8324,77,1,72,60.048870,5.088172,-1,0.998405,2.139011
8325,77,-2,72,60.048870,5.088172,-1,-2.001595,-0.860989
8326,70,-2,72,53.048870,-1.911828,-1,-2.001595,-0.860989
8327,80,0,72,63.048870,8.088172,-1,-0.001595,1.139011
8328,68,-3,72,51.048870,-3.911828,-1,-3.001595,-1.860989
8329,68,-2,72,51.048870,-3.911828,-1,-2.001595,-0.860989
8330,74,-3,72,57.048870,2.088172,-1,-3.001595,-1.860989
8331,74,-1,72,57.048870,2.088172,-1,-1.001595,0.139011
8332,70,-1,73,52.048870,-2.911828,-1,-1.001595,0.139011
8333,70,-1,73,52.048870,-2.911828,-1,-1.001595,0.139011
8334,59,-2,73,41.048870,-13.911828,-1,-2.001595,-0.860989
8335,67,-2,73,49.048870,-5.911828,-1,-2.001595,-0.860989
8336,77,1,73,59.048870,4.088172,-1,0.998405,2.139011
8337,74,0,73,56.048870,1.088172,-1,-0.001595,1.139011
8338,71,-1,73,53.048870,-1.911828,-1,-1.001595,0.139011
8339,65,-2,73,47.048870,-7.911828,-1,-2.001595,-0.860989
8340,83,-1,73,65.048870,10.088172,-1,-1.001595,0.139011
8341,74,-1,73,56.048870,1.088172,-1,-1.001595,0.139011
8342,69,1,73,51.048870,-3.911828,-1,0.998405,2.139011
