time_s,temperature_c,temperature_fit_c,temperature_normalized,raw_signal_adc,offset_raw16,contact_index,contact_time_s,contact_rise_frames,corrected_raw16,thermocouple_mV,total_mV_after_cold_junction
28.793377,12.371263,12.283493,0.988261151,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.795877,12.329648,12.28157,0.988416217,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
28.798377,12.218675,12.28418,0.988205771,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
28.800877,12.26029,12.285691,0.988083934,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
28.803377,12.052216,12.287751,0.987917792,-812.0,125.005076,197,0.494123,2,-937.005076,-0.519911375,0.472088625
28.805877,12.454493,12.288712,0.98784026,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
28.808377,12.066087,12.288712,0.98784026,-811.0,125.005076,197,0.494123,2,-936.005076,-0.51935651,0.47264349
28.810877,12.190932,12.290086,0.987729499,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
28.813377,12.163189,12.288987,0.987818107,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
28.815877,12.371263,12.288849,0.987829184,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.818377,12.26029,12.289261,0.987795955,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
28.820877,12.288033,12.288575,0.987851336,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.823377,12.121574,12.291184,0.98764089,-807.0,125.005076,197,0.494123,2,-932.005076,-0.51713705,0.47486295
28.825877,12.34352,12.291459,0.987618738,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
28.828377,12.17706,12.29091,0.987663042,-803.0,125.005076,197,0.494123,2,-928.005076,-0.514917589,0.477082411
28.830877,12.482236,12.29297,0.987496901,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
28.833377,12.315777,12.29503,0.987330759,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.835877,12.301905,12.29503,0.987330759,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
28.838377,12.329648,12.292558,0.987530129,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
28.840877,12.357391,12.292008,0.987574433,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
28.843377,12.218675,12.293794,0.987430444,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
28.845877,12.482236,12.294893,0.987341835,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
28.848377,12.274162,12.292832,0.987507977,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.850877,12.34352,12.294893,0.987341835,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
28.853377,12.315777,12.294893,0.987341835,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.855877,12.288033,12.295442,0.987297531,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.858377,12.357391,12.295579,0.987286455,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
28.860877,12.288033,12.295854,0.987264302,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.863377,12.274162,12.294755,0.987352911,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.865877,12.288033,12.293382,0.987463672,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.868377,12.079959,12.293382,0.987463672,-810.0,125.005076,197,0.494123,2,-935.005076,-0.518801645,0.473198355
28.870877,12.232547,12.293794,0.987430444,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
28.873377,11.968191,12.29503,0.987330759,-818.0,125.005076,197,0.494123,2,-943.005076,-0.523240565,0.468759435
28.875877,12.232547,12.29709,0.987164618,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
28.878377,12.371263,12.295579,0.987286455,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.880877,12.399006,12.296541,0.987208922,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
28.883377,12.038344,12.295442,0.987297531,-813.0,125.005076,197,0.494123,2,-938.005076,-0.52046624,0.47153376
28.885877,12.399006,12.29503,0.987330759,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
28.888377,12.301905,12.295854,0.987264302,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
28.890877,12.371263,12.294893,0.987341835,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.893377,12.274162,12.292558,0.987530129,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.895877,12.371263,12.293794,0.987430444,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.898377,12.301905,12.295167,0.987319683,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
28.900877,12.190932,12.29709,0.987164618,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
28.903377,12.357391,12.296129,0.98724215,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
28.905877,12.246418,12.295991,0.987253226,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
28.908377,12.17706,12.29709,0.987164618,-803.0,125.005076,197,0.494123,2,-928.005076,-0.514917589,0.477082411
28.910877,12.468364,12.294893,0.987341835,-782.0,125.005076,197,0.494123,2,-907.005076,-0.503265423,0.488734577
28.913377,12.135445,12.296541,0.987208922,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
28.915877,12.190932,12.295167,0.987319683,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
28.918377,12.329648,12.295991,0.987253226,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
28.920877,12.274162,12.293656,0.98744152,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.923377,12.315777,12.295167,0.987319683,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.925877,12.288033,12.295167,0.987319683,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.928377,12.218675,12.297227,0.987153541,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
28.930877,12.329648,12.301073,0.986843411,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
28.933377,12.218675,12.297914,0.987098161,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
28.935877,12.385135,12.300936,0.986854487,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
28.938377,12.288033,12.302584,0.986721573,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.940877,12.315777,12.304232,0.98658866,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.943377,12.26029,12.303133,0.986677269,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
28.945877,12.315777,12.301897,0.986776954,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.948377,12.496108,12.302034,0.986765878,-780.0,125.005076,197,0.494123,2,-905.005076,-0.502155693,0.489844307
28.950877,12.371263,12.303545,0.986644041,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
28.953377,12.357391,12.304644,0.986555432,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
28.955877,12.357391,12.305331,0.986500051,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
28.958377,12.399006,12.302584,0.986721573,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
28.960877,12.246418,12.300524,0.986887715,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
28.963377,12.246418,12.30176,0.98678803,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
28.965877,12.246418,12.299837,0.986943095,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
28.968377,12.440621,12.300798,0.986865563,-784.0,125.005076,197,0.494123,2,-909.005076,-0.504375153,0.487624847
28.970877,12.329648,12.302034,0.986765878,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
28.973377,12.274162,12.298875,0.987020628,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.975877,12.274162,12.2997,0.986954172,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
28.978377,12.385135,12.299974,0.986932019,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
28.980877,12.315777,12.299974,0.986932019,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.983377,12.315777,12.300798,0.986865563,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
28.985877,12.288033,12.299425,0.986976324,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
28.988377,12.218675,12.300798,0.986865563,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
28.990877,12.34352,12.300249,0.986909867,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
28.993377,12.190932,12.298601,0.98704278,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
28.995877,12.34352,12.30176,0.98678803,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
28.998377,12.482236,12.302172,0.986754802,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
29.000877,12.523851,12.306575,0.986399732,-778.0,125.005076,197,0.494123,2,-903.005076,-0.501045963,0.490954037
29.003377,12.315777,12.307261,0.986344351,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.005877,12.412878,12.307536,0.986322199,-786.0,125.005076,197,0.494123,2,-911.005076,-0.505484883,0.486515117
29.008377,12.218675,12.304514,0.986565873,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.010877,12.329648,12.307399,0.986333275,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.013377,12.301905,12.306712,0.986388655,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.015877,12.26029,12.307261,0.986344351,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.018377,12.163189,12.306163,0.98643296,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
29.020877,12.399006,12.306987,0.986366503,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.023377,12.454493,12.305064,0.986521569,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
29.025877,12.454493,12.303553,0.986643406,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
29.028377,12.301905,12.304514,0.986565873,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.030877,12.329648,12.302729,0.986709862,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.033377,12.385135,12.303553,0.986643406,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
29.035877,12.066087,12.305201,0.986510493,-811.0,125.005076,197,0.494123,2,-936.005076,-0.51935651,0.47264349
29.038377,12.399006,12.303416,0.986654482,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.040877,12.135445,12.304652,0.986554797,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.043377,12.288033,12.305064,0.986521569,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.045877,12.135445,12.304377,0.986576949,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.048377,12.482236,12.305751,0.986466188,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
29.050877,12.218675,12.305338,0.986499416,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.053377,12.468364,12.304102,0.986599101,-782.0,125.005076,197,0.494123,2,-907.005076,-0.503265423,0.488734577
29.055877,12.440621,12.306712,0.986388655,-784.0,125.005076,197,0.494123,2,-909.005076,-0.504375153,0.487624847
29.058377,12.135445,12.307261,0.986344351,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.060877,12.371263,12.309047,0.986200362,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
29.063377,12.357391,12.308085,0.986277894,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.065877,12.329648,12.309047,0.986200362,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.068377,12.26029,12.311107,0.98603422,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.070877,12.135445,12.31097,0.986045296,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.073377,12.301905,12.310558,0.986078525,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.075877,12.274162,12.309321,0.98617821,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.078377,12.454493,12.309184,0.986189286,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
29.080877,12.246418,12.310008,0.986122829,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
29.083377,12.204804,12.310008,0.986122829,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.085877,12.107702,12.306987,0.986366503,-808.0,125.005076,197,0.494123,2,-933.005076,-0.517691915,0.474308085
29.088377,12.42675,12.306575,0.986399732,-785.0,125.005076,197,0.494123,2,-910.005076,-0.504930018,0.487069982
29.090877,12.135445,12.306987,0.986366503,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.093377,12.454493,12.306849,0.986377579,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
29.095877,12.34352,12.304514,0.986565873,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.098377,12.163189,12.302592,0.986720938,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
29.100877,12.357391,12.302866,0.986698786,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.103377,12.371263,12.305064,0.986521569,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
29.105877,12.315777,12.303965,0.986610177,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.108377,12.371263,12.305064,0.986521569,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
29.110877,12.218675,12.305888,0.986455112,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.113377,12.42675,12.306987,0.986366503,-785.0,125.005076,197,0.494123,2,-910.005076,-0.504930018,0.487069982
29.115877,12.218675,12.307948,0.986288971,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.118377,12.121574,12.309321,0.98617821,-807.0,125.005076,197,0.494123,2,-932.005076,-0.51713705,0.47486295
29.120877,12.399006,12.310145,0.986111753,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.123377,12.274162,12.308772,0.986222514,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.125877,12.412878,12.307811,0.986300047,-786.0,125.005076,197,0.494123,2,-911.005076,-0.505484883,0.486515117
29.128377,12.301905,12.303828,0.986621254,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.130877,12.399006,12.303141,0.986676634,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.133377,12.093831,12.300394,0.986898156,-809.0,125.005076,197,0.494123,2,-934.005076,-0.51824678,0.47375322
29.135877,12.329648,12.301081,0.986842776,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.138377,12.329648,12.302317,0.986743091,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.140877,12.357391,12.301768,0.986787395,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.143377,12.26029,12.301768,0.986787395,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.145877,12.357391,12.302454,0.986732015,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.148377,12.17706,12.302454,0.986732015,-803.0,125.005076,197,0.494123,2,-928.005076,-0.514917589,0.477082411
29.150877,12.149317,12.301356,0.986820623,-805.0,125.005076,197,0.494123,2,-930.005076,-0.516027319,0.475972681
29.153377,12.288033,12.298334,0.987064298,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.155877,12.17706,12.298883,0.987019993,-803.0,125.005076,197,0.494123,2,-928.005076,-0.514917589,0.477082411
29.158377,12.329648,12.297922,0.987097526,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.160877,12.34352,12.295724,0.987274744,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.163377,12.288033,12.298059,0.98708645,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.165877,12.26029,12.297647,0.987119678,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.168377,12.232547,12.298197,0.987075374,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.170877,12.26029,12.298334,0.987064298,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.173377,12.412878,12.298746,0.987031069,-786.0,125.005076,197,0.494123,2,-911.005076,-0.505484883,0.486515117
29.175877,12.274162,12.296274,0.987230439,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.178377,12.163189,12.297098,0.987163983,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
29.180877,12.482236,12.296274,0.987230439,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
29.183377,12.385135,12.295038,0.987330124,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
29.185877,12.399006,12.296411,0.987219363,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.188377,12.288033,12.296137,0.987241515,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.190877,12.385135,12.29545,0.987296896,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
29.193377,12.523851,12.294214,0.987396581,-778.0,125.005076,197,0.494123,2,-903.005076,-0.501045963,0.490954037
29.195877,12.246418,12.296411,0.987219363,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
29.198377,12.274162,12.298197,0.987075374,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.200877,12.371263,12.298609,0.987042145,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
29.203377,12.357391,12.299021,0.987008917,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.205877,12.440621,12.296137,0.987241515,-784.0,125.005076,197,0.494123,2,-909.005076,-0.504375153,0.487624847
29.208377,12.357391,12.296823,0.987186135,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.210877,12.093831,12.296961,0.987175059,-809.0,125.005076,197,0.494123,2,-934.005076,-0.51824678,0.47375322
29.213377,12.204804,12.298883,0.987019993,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.215877,12.288033,12.297922,0.987097526,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.218377,12.232547,12.300119,0.986920308,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.220877,12.204804,12.297785,0.987108602,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.223377,12.135445,12.298471,0.987053222,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.225877,12.301905,12.298746,0.987031069,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.228377,12.496108,12.297922,0.987097526,-780.0,125.005076,197,0.494123,2,-905.005076,-0.502155693,0.489844307
29.230877,12.274162,12.296549,0.987208287,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.233377,12.42675,12.293802,0.987429809,-785.0,125.005076,197,0.494123,2,-910.005076,-0.504930018,0.487069982
29.235877,12.399006,12.292154,0.987562722,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.238377,12.399006,12.293664,0.987440885,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.240877,12.315777,12.29284,0.987507342,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.243377,12.482236,12.292016,0.987573798,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
29.245877,12.274162,12.293115,0.987485189,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.248377,12.204804,12.290505,0.987695635,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.250877,12.385135,12.290643,0.987684559,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
29.253377,12.121574,12.289269,0.98779532,-807.0,125.005076,197,0.494123,2,-932.005076,-0.51713705,0.47486295
29.255877,12.246418,12.288857,0.987828549,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
29.258377,12.135445,12.288308,0.987872853,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.260877,12.288033,12.290643,0.987684559,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.263377,12.454493,12.289819,0.987751016,-783.0,125.005076,197,0.494123,2,-908.005076,-0.503820288,0.488179712
29.265877,12.246418,12.289819,0.987751016,-798.0,125.005076,197,0.494123,2,-923.005076,-0.512143264,0.479856736
29.268377,12.26029,12.289269,0.98779532,-797.0,125.005076,197,0.494123,2,-922.005076,-0.511588399,0.480411601
29.270877,12.232547,12.290505,0.987695635,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.273377,12.399006,12.292291,0.987551646,-787.0,125.005076,197,0.494123,2,-912.005076,-0.506039748,0.485960252
29.275877,12.34352,12.293939,0.987418733,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.278377,12.149317,12.294076,0.987407657,-805.0,125.005076,197,0.494123,2,-930.005076,-0.516027319,0.475972681
29.280877,12.357391,12.2949,0.9873412,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.283377,12.232547,12.294351,0.987385505,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.285877,12.163189,12.295312,0.987307972,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
29.288377,12.301905,12.294626,0.987363352,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.290877,12.357391,12.294763,0.987352276,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.293377,12.190932,12.294488,0.987374428,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
29.295877,12.301905,12.294214,0.987396581,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.298377,12.17706,12.295038,0.987330124,-803.0,125.005076,197,0.494123,2,-928.005076,-0.514917589,0.477082411
29.300877,12.232547,12.292703,0.987518418,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.303377,12.301905,12.294488,0.987374428,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.305877,12.385135,12.295862,0.987263667,-788.0,125.005076,197,0.494123,2,-913.005076,-0.506594613,0.485405387
29.308377,12.315777,12.293939,0.987418733,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.310877,12.274162,12.293664,0.987440885,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.313377,12.34352,12.291467,0.987618103,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.315877,12.288033,12.289819,0.987751016,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.318377,12.204804,12.288995,0.987817472,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.320877,12.482236,12.285973,0.988061147,-781.0,125.005076,197,0.494123,2,-906.005076,-0.502710558,0.489289442
29.323377,12.315777,12.286797,0.98799469,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.325877,12.34352,12.285286,0.988116527,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.328377,12.315777,12.285286,0.988116527,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.330877,12.163189,12.285561,0.988094375,-804.0,125.005076,197,0.494123,2,-929.005076,-0.515472454,0.476527546
29.333377,12.315777,12.283638,0.98824944,-793.0,125.005076,197,0.494123,2,-918.005076,-0.509368939,0.482631061
29.335877,12.218675,12.282952,0.988304821,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.338377,12.301905,12.284737,0.988160832,-794.0,125.005076,197,0.494123,2,-919.005076,-0.509923804,0.482076196
29.340877,12.329648,12.28611,0.988050071,-792.0,125.005076,197,0.494123,2,-917.005076,-0.508814074,0.483185926
29.343377,12.357391,12.287209,0.987961462,-790.0,125.005076,197,0.494123,2,-915.005076,-0.507704344,0.484295656
29.345877,12.218675,12.287759,0.987917157,-800.0,125.005076,197,0.494123,2,-925.005076,-0.513252994,0.478747006
29.348377,12.412878,12.288583,0.987850701,-786.0,125.005076,197,0.494123,2,-911.005076,-0.505484883,0.486515117
29.350877,12.190932,12.290231,0.987717788,-802.0,125.005076,197,0.494123,2,-927.005076,-0.514362724,0.477637276
29.353377,12.274162,12.290505,0.987695635,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
29.355877,12.232547,12.288445,0.987861777,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.358377,12.038344,12.287484,0.98793931,-813.0,125.005076,197,0.494123,2,-938.005076,-0.52046624,0.47153376
29.360877,12.204804,12.284462,0.988182984,-801.0,125.005076,197,0.494123,2,-926.005076,-0.513807859,0.478192141
29.363377,12.371263,12.282952,0.988304821,-789.0,125.005076,197,0.494123,2,-914.005076,-0.507149479,0.484850521
29.365877,12.34352,12.283226,0.988282669,-791.0,125.005076,197,0.494123,2,-916.005076,-0.508259209,0.483740791
29.368377,12.135445,12.284325,0.98819406,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.370877,12.232547,12.282128,0.988371278,-799.0,125.005076,197,0.494123,2,-924.005076,-0.512698129,0.479301871
29.373377,12.135445,12.282952,0.988304821,-806.0,125.005076,197,0.494123,2,-931.005076,-0.516582184,0.475417816
29.375877,12.288033,12.283226,0.988282669,-795.0,125.005076,197,0.494123,2,-920.005076,-0.510478669,0.481521331
29.378377,12.274162,12.282677,0.988326973,-796.0,125.005076,197,0.494123,2,-921.005076,-0.511033534,0.480966466
